Folio;Nombre del Articulo;Descripcion;Precio;Cantidad;Fecha de Compra;Monto;Impuesto;total_venta
SEL-11308;Cafetera Espresso;Presión 15 bares automática;5488.14;5;12/04/2024;27440.7;4390.51;27440.7
SEL-10018;Audífonos Noise Cancelling;Batería 40 horas Bluetooth;0.0;3;15/09/2023;0.0;0.0;0.0
SEL-10312;Audífonos Noise Cancelling;Batería 40 horas Bluetooth;839.28;3;07/08/2023;2517.84;402.85;2517.84
SEL-10472;Teclado Inalámbrico;Teclas silenciosas español;5268.12;1;08/09/2023;5268.12;842.9;5268.12
SEL-11332;Lámpara LED Escritorio;3 niveles de temperatura de color;5418.07;5;03/11/2023;27090.35;4334.46;27090.35
SEL-10823;Batería Portátil;20000mAh carga rápida;6562.93;2;18/12/2023;13125.86;2100.14;13125.86
SEL-10173;Silla de Oficina;Soporte lumbar ajustable;4712.98;1;11/03/2023;4712.98;754.08;4712.98
SEL-11996;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;488.71;3;02/06/2023;1466.13;234.58;1466.1299999999999
SEL-12317;Lámpara LED Escritorio;3 niveles de temperatura de color;2458.93;3;22/11/2023;7376.79;1180.29;7376.789999999999
SEL-10941;Batería Portátil;20000mAh carga rápida;4463.74;2;26/06/2023;8927.48;1428.4;8927.48
SEL-10089;Silla de Oficina;Soporte lumbar ajustable;0.0;2;30/09/2023;0.0;0.0;0.0
SEL-11312;Teclado Inalámbrico;Teclas silenciosas español;1567.87;3;10/05/2024;4703.61;752.58;4703.61
SEL-12241;Cafetera Espresso;Presión 15 bares automática;5279.63;2;05/12/2023;10559.26;1689.48;10559.26
SEL-12345;Mochila Porta Laptop;Impermeable con puerto USB;4794.07;1;05/02/2024;4794.07;767.05;4794.07
SEL-11303;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;3240.49;3;17/03/2023;9721.47;1555.44;9721.47
SEL-10852;Smartphone X;Pantalla OLED 6.5 pulgadas;1545.59;4;10/09/2023;6182.36;989.18;6182.36
SEL-10620;Silla de Oficina;Soporte lumbar ajustable;6367.13;4;04/06/2023;25468.52;4074.96;25468.52
SEL-12081;Audífonos Noise Cancelling;Batería 40 horas Bluetooth;6700.98;4;22/11/2023;26803.92;4288.63;26803.92
SEL-11159;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;7370.51;4;30/05/2023;29482.04;4717.13;29482.04
SEL-11876;Teclado Inalámbrico;Teclas silenciosas español;5602.38;2;22/01/2023;11204.76;1792.76;11204.76
SEL-11195;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;2348.78;3;20/05/2023;7046.34;1127.41;7046.34
SEL-11575;Silla de Oficina;Soporte lumbar ajustable;4477.09;5;02/04/2024;22385.45;3581.67;22385.45
SEL-11306;Batería Portátil;20000mAh carga rápida;1221.83;1;29/02/2024;1221.83;195.49;1221.83
SEL-11150;Cafetera Espresso;Presión 15 bares automática;7508.68;2;29/10/2023;15017.36;2402.78;15017.36
SEL-12057;Smartphone X;Pantalla OLED 6.5 pulgadas;3850.82;2;07/12/2023;7701.64;1232.26;7701.64
SEL-11935;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;3522.27;1;02/05/2023;3522.27;563.56;3522.27
SEL-10252;Smartphone X;Pantalla OLED 6.5 pulgadas;2753.54;1;04/07/2023;2753.54;440.57;2753.54
SEL-10552;Batería Portátil;20000mAh carga rápida;2164.2;4;12/03/2023;8656.8;1385.09;8656.8
SEL-10918;Cafetera Espresso;Presión 15 bares automática;6353.6;4;25/12/2023;25414.4;4066.3;25414.4
SEL-10245;Mochila Porta Laptop;Impermeable con puerto USB;2641.29;3;20/12/2023;7923.87;1267.82;7923.87
SEL-11636;Lámpara LED Escritorio;3 niveles de temperatura de color;6308.81;1;17/10/2023;6308.81;1009.41;6308.81
SEL-10751;Monitor Curvo 27';Resolución 2K 144Hz;3072.98;3;21/07/2023;9218.94;1475.03;9218.94
SEL-11639;Smartphone X;Pantalla OLED 6.5 pulgadas;2232.69;1;27/07/2023;2232.69;357.23;2232.69
SEL-11472;Teclado Inalámbrico;Teclas silenciosas español;1837.47;3;19/12/2023;5512.41;881.99;5512.41
SEL-11248;Silla de Oficina;Soporte lumbar ajustable;7951.89;3;15/02/2023;23855.67;3816.91;23855.670000000002
SEL-11502;Lámpara LED Escritorio;3 niveles de temperatura de color;3907.52;2;19/10/2023;7815.04;1250.41;7815.04
SEL-10248;Teclado Inalámbrico;Teclas silenciosas español;4971.35;2;18/12/2023;9942.7;1590.83;9942.7
SEL-12228;Mochila Porta Laptop;Impermeable con puerto USB;6624.77;5;16/02/2024;33123.85;5299.82;33123.850000000006
SEL-11013;Mochila Porta Laptop;Impermeable con puerto USB;2313.06;1;02/05/2023;2313.06;370.09;2313.06
SEL-11378;Silla de Oficina;Soporte lumbar ajustable;716.15;4;09/02/2024;2864.6;458.34;2864.6
SEL-11328;Monitor Curvo 27';Resolución 2K 144Hz;4903.21;1;10/04/2023;4903.21;784.51;4903.21
SEL-12339;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;7731.49;1;01/12/2023;7731.49;1237.04;7731.49
SEL-12375;Cafetera Espresso;Presión 15 bares automática;5841.76;2;22/12/2023;11683.52;1869.36;11683.52
SEL-10471;Lámpara LED Escritorio;3 niveles de temperatura de color;4437.18;3;29/01/2024;13311.54;2129.85;13311.54
SEL-11695;Silla de Oficina;Soporte lumbar ajustable;7884.21;1;24/08/2023;7884.21;1261.47;7884.21
SEL-11547;Lámpara LED Escritorio;3 niveles de temperatura de color;2556.43;5;13/04/2024;12782.15;2045.14;12782.15
SEL-10884;Silla de Oficina;Soporte lumbar ajustable;7605.74;2;08/02/2024;15211.48;2433.84;15211.48
SEL-12291;Smartphone X;Pantalla OLED 6.5 pulgadas;6143.02;1;19/11/2023;6143.02;982.88;6143.02
SEL-10188;Mochila Porta Laptop;Impermeable con puerto USB;2336.64;3;24/11/2023;7009.92;1121.59;7009.92
SEL-11139;Teclado Inalámbrico;Teclas silenciosas español;7040.52;1;17/03/2024;7040.52;1126.48;7040.52
SEL-10668;Cafetera Espresso;Presión 15 bares automática;2660.14;2;14/03/2023;5320.28;851.24;5320.28
SEL-10439;Batería Portátil;20000mAh carga rápida;3791.22;1;10/02/2023;3791.22;606.6;3791.22
SEL-12309;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;3832.11;1;15/07/2023;3832.11;613.14;3832.11
SEL-11196;Monitor Curvo 27';Resolución 2K 144Hz;6305.41;1;10/01/2023;6305.41;1008.87;6305.41
SEL-12299;Smartphone X;Pantalla OLED 6.5 pulgadas;2797.77;2;23/04/2023;5595.54;895.29;5595.54
SEL-11407;Lámpara LED Escritorio;3 niveles de temperatura de color;1574.94;3;15/11/2023;4724.82;755.97;4724.82
SEL-10514;Cafetera Espresso;Presión 15 bares automática;5284.36;4;14/03/2023;21137.44;3381.99;21137.44
SEL-11314;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;7437.74;5;25/01/2023;37188.7;5950.19;37188.7
SEL-12325;Lámpara LED Escritorio;3 niveles de temperatura de color;1937.34;5;16/01/2024;9686.7;1549.87;9686.699999999999
SEL-10064;Smartphone X;Pantalla OLED 6.5 pulgadas;0.0;1;19/04/2023;0.0;0.0;0.0
SEL-12301;Lámpara LED Escritorio;3 niveles de temperatura de color;3523.88;4;09/08/2023;14095.52;2255.28;14095.52
SEL-10731;Audífonos Noise Cancelling;Batería 40 horas Bluetooth;2422.59;4;11/01/2024;9690.36;1550.46;9690.36
SEL-10360;Teclado Inalámbrico;Teclas silenciosas español;3527.81;5;12/10/2023;17639.05;2822.25;17639.05
SEL-11659;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;4838.99;4;17/07/2023;19355.96;3096.95;19355.96
SEL-11335;Batería Portátil;20000mAh carga rápida;1093.29;1;27/06/2023;1093.29;174.93;1093.29
SEL-11329;Batería Portátil;20000mAh carga rápida;7662.98;1;30/07/2023;7662.98;1226.08;7662.98
SEL-12234;Mochila Porta Laptop;Impermeable con puerto USB;6905.73;3;19/03/2023;20717.19;3314.75;20717.19
SEL-11874;Audífonos Noise Cancelling;Batería 40 horas Bluetooth;7202.42;2;03/01/2023;14404.84;2304.77;14404.84
SEL-10397;Audífonos Noise Cancelling;Batería 40 horas Bluetooth;1030.57;3;30/06/2023;3091.71;494.67;3091.71
SEL-12152;Silla de Oficina;Soporte lumbar ajustable;2689.24;4;28/05/2023;10756.96;1721.11;10756.96
SEL-10551;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;1938.7;1;21/04/2023;1938.7;310.19;1938.7
SEL-11652;Lámpara LED Escritorio;3 niveles de temperatura de color;3116.51;1;06/04/2024;3116.51;498.64;3116.51
SEL-10963;Mochila Porta Laptop;Impermeable con puerto USB;4452.4;4;10/12/2023;17809.6;2849.54;17809.6
SEL-12242;Silla de Oficina;Soporte lumbar ajustable;3984.79;2;05/03/2024;7969.58;1275.13;7969.58
SEL-10372;Lámpara LED Escritorio;3 niveles de temperatura de color;2881.22;2;09/01/2024;5762.44;921.99;5762.44
SEL-11540;Audífonos Noise Cancelling;Batería 40 horas Bluetooth;6854.53;4;18/04/2023;27418.12;4386.9;27418.12
SEL-11279;Smartphone X;Pantalla OLED 6.5 pulgadas;2619.54;4;15/08/2023;10478.16;1676.51;10478.16
SEL-11513;Batería Portátil;20000mAh carga rápida;1241.56;4;02/06/2023;4966.24;794.6;4966.24
SEL-10646;Lámpara LED Escritorio;3 niveles de temperatura de color;4397.52;2;09/04/2024;8795.04;1407.21;8795.04
SEL-10767;Smartphone X;Pantalla OLED 6.5 pulgadas;7968.12;4;14/07/2023;31872.48;5099.6;31872.48
SEL-10989;Teclado Inalámbrico;Teclas silenciosas español;2152.5;1;02/07/2023;2152.5;344.4;2152.5
SEL-11674;Mochila Porta Laptop;Impermeable con puerto USB;7289.37;3;17/02/2024;21868.11;3498.9;21868.11
SEL-11040;Monitor Curvo 27';Resolución 2K 144Hz;1160.23;3;28/01/2024;3480.69;556.91;3480.69
SEL-10842;Batería Portátil;20000mAh carga rápida;1945.77;4;03/05/2024;7783.08;1245.29;7783.08
SEL-11101;Monitor Curvo 27';Resolución 2K 144Hz;2129.13;1;25/04/2023;2129.13;340.66;2129.13
SEL-10636;Silla de Oficina;Soporte lumbar ajustable;3897.52;1;25/08/2023;3897.52;623.6;3897.52
SEL-12256;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;6773.92;4;08/02/2023;27095.68;4335.31;27095.68
SEL-11936;Cafetera Espresso;Presión 15 bares automática;664.37;2;29/02/2024;1328.74;212.6;1328.74
SEL-11293;Teclado Inalámbrico;Teclas silenciosas español;4400.52;3;13/05/2023;13201.56;2112.25;13201.560000000001
SEL-11742;Batería Portátil;20000mAh carga rápida;2025.08;3;08/12/2023;6075.24;972.04;6075.24
SEL-11193;Smartphone X;Pantalla OLED 6.5 pulgadas;5209.41;1;28/12/2023;5209.41;833.51;5209.41
SEL-10189;Audífonos Noise Cancelling;Batería 40 horas Bluetooth;3196.32;5;20/02/2024;15981.6;2557.06;15981.6
SEL-10666;Lámpara LED Escritorio;3 niveles de temperatura de color;3051.94;3;24/02/2024;9155.82;1464.93;9155.82
SEL-10086;Monitor Curvo 27';Resolución 2K 144Hz;0.0;2;06/09/2023;0.0;0.0;0.0
SEL-10645;Batería Portátil;20000mAh carga rápida;5199.88;4;29/12/2023;20799.52;3327.92;20799.52
SEL-11948;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;5454.22;4;19/05/2023;21816.88;3490.7;21816.88
SEL-11882;Silla de Oficina;Soporte lumbar ajustable;4918.11;3;24/02/2023;14754.33;2360.69;14754.329999999998
SEL-12392;Silla de Oficina;Soporte lumbar ajustable;2977.95;1;18/05/2023;2977.95;476.47;2977.95
SEL-11763;Smartphone X;Pantalla OLED 6.5 pulgadas;7990.09;2;03/07/2023;15980.18;2556.83;15980.18
SEL-12388;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;330.28;3;25/01/2024;990.84;158.53;990.8399999999999
SEL-12326;Teclado Inalámbrico;Teclas silenciosas español;548.94;2;20/10/2023;1097.88;175.66;1097.88
SEL-12074;Cafetera Espresso;Presión 15 bares automática;212.8;4;01/03/2023;851.2;136.19;851.2
SEL-10733;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;5500.37;4;02/02/2024;22001.48;3520.24;22001.48
SEL-11034;Silla de Oficina;Soporte lumbar ajustable;6921.06;3;10/02/2023;20763.18;3322.11;20763.18
SEL-11053;Cafetera Espresso;Presión 15 bares automática;791.99;5;16/08/2023;3959.95;633.59;3959.95
SEL-12178;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;1605.96;2;13/01/2023;3211.92;513.91;3211.92
SEL-10010;Teclado Inalámbrico;Teclas silenciosas español;0.0;2;22/09/2023;0.0;0.0;0.0
SEL-10862;Lámpara LED Escritorio;3 niveles de temperatura de color;4237.66;3;17/04/2024;12712.98;2034.08;12712.98
SEL-11981;Batería Portátil;20000mAh carga rápida;1065.62;1;06/05/2024;1065.62;170.5;1065.62
SEL-10438;Audífonos Noise Cancelling;Batería 40 horas Bluetooth;3929.59;5;04/12/2023;19647.95;3143.67;19647.95
SEL-11384;Teclado Inalámbrico;Teclas silenciosas español;2251.17;5;24/01/2023;11255.85;1800.94;11255.85
SEL-10084;Silla de Oficina;Soporte lumbar ajustable;0.0;4;30/11/2023;0.0;0.0;0.0
SEL-11396;Smartphone X;Pantalla OLED 6.5 pulgadas;2965.48;4;12/09/2023;11861.92;1897.91;11861.92
SEL-12011;Lámpara LED Escritorio;3 niveles de temperatura de color;2120.55;3;19/10/2023;6361.65;1017.86;6361.650000000001
SEL-10155;Cafetera Espresso;Presión 15 bares automática;1964.71;5;21/04/2023;9823.55;1571.77;9823.55
SEL-12373;Smartphone X;Pantalla OLED 6.5 pulgadas;4570.76;4;10/02/2024;18283.04;2925.29;18283.04
SEL-11383;Teclado Inalámbrico;Teclas silenciosas español;1224.23;4;01/02/2024;4896.92;783.51;4896.92
SEL-12117;Mochila Porta Laptop;Impermeable con puerto USB;3309.88;3;23/10/2023;9929.64;1588.74;9929.64
SEL-10343;Monitor Curvo 27';Resolución 2K 144Hz;3473.02;5;14/01/2023;17365.1;2778.42;17365.1
SEL-11400;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;3656.63;2;07/09/2023;7313.26;1170.12;7313.26
SEL-10259;Mochila Porta Laptop;Impermeable con puerto USB;887.59;2;10/07/2023;1775.18;284.03;1775.18
SEL-11474;Cafetera Espresso;Presión 15 bares automática;5591.69;1;14/05/2024;5591.69;894.67;5591.69
SEL-11146;Monitor Curvo 27';Resolución 2K 144Hz;7858.28;3;18/03/2024;23574.84;3771.97;23574.84
SEL-11744;Monitor Curvo 27';Resolución 2K 144Hz;2989.6;1;24/11/2023;2989.6;478.34;2989.6
SEL-11190;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;3704.36;5;11/04/2023;18521.8;2963.49;18521.8
SEL-12408;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;1185.71;4;11/04/2024;4742.84;758.85;4742.84
SEL-11572;Silla de Oficina;Soporte lumbar ajustable;984.42;2;12/07/2023;1968.84;315.01;1968.84
SEL-12068;Mochila Porta Laptop;Impermeable con puerto USB;4170.34;5;06/03/2024;20851.7;3336.27;20851.7
SEL-11501;Monitor Curvo 27';Resolución 2K 144Hz;882.88;3;21/04/2024;2648.64;423.78;2648.64
SEL-11225;Smartphone X;Pantalla OLED 6.5 pulgadas;1429.56;4;30/09/2023;5718.24;914.92;5718.24
SEL-11771;Audífonos Noise Cancelling;Batería 40 horas Bluetooth;4278.58;5;06/07/2023;21392.9;3422.86;21392.9
SEL-11366;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;5339.93;1;29/06/2023;5339.93;854.39;5339.93
SEL-11772;Batería Portátil;20000mAh carga rápida;5713.22;3;28/10/2023;17139.66;2742.35;17139.66
SEL-11239;Batería Portátil;20000mAh carga rápida;495.08;4;15/02/2024;1980.32;316.85;1980.32
SEL-10090;Silla de Oficina;Soporte lumbar ajustable;0.0;2;09/04/2023;0.0;0.0;0.0
SEL-11417;Audífonos Noise Cancelling;Batería 40 horas Bluetooth;5374.22;4;05/06/2023;21496.88;3439.5;21496.88
SEL-10802;Batería Portátil;20000mAh carga rápida;5647.78;2;16/11/2023;11295.56;1807.29;11295.56
SEL-10283;Audífonos Noise Cancelling;Batería 40 horas Bluetooth;5582.38;2;19/02/2024;11164.76;1786.36;11164.76
SEL-11755;Silla de Oficina;Soporte lumbar ajustable;5904.6;5;16/01/2024;29523.0;4723.68;29523.0
SEL-11778;Audífonos Noise Cancelling;Batería 40 horas Bluetooth;7342.04;4;13/02/2024;29368.16;4698.91;29368.16
SEL-12393;Smartphone X;Pantalla OLED 6.5 pulgadas;1188.57;1;21/01/2024;1188.57;190.17;1188.57
SEL-11272;Smartphone X;Pantalla OLED 6.5 pulgadas;7352.02;2;15/01/2024;14704.04;2352.65;14704.04
SEL-11700;Smartphone X;Pantalla OLED 6.5 pulgadas;7392.65;3;13/05/2024;22177.95;3548.47;22177.949999999997
SEL-12147;Cafetera Espresso;Presión 15 bares automática;2630.81;4;23/12/2023;10523.24;1683.72;10523.24
SEL-10075;Monitor Curvo 27';Resolución 2K 144Hz;0.0;5;03/02/2024;0.0;0.0;0.0
SEL-11677;Batería Portátil;20000mAh carga rápida;1595.27;5;10/07/2023;7976.35;1276.22;7976.35
SEL-10560;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;7850.48;4;24/12/2023;31401.92;5024.31;31401.92
SEL-10703;Audífonos Noise Cancelling;Batería 40 horas Bluetooth;3501.77;4;14/04/2023;14007.08;2241.13;14007.08
SEL-11365;Cafetera Espresso;Presión 15 bares automática;2977.19;5;29/03/2024;14885.95;2381.75;14885.95
SEL-10526;Batería Portátil;20000mAh carga rápida;7881.51;5;11/11/2023;39407.55;6305.21;39407.55
SEL-11728;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;2239.43;4;23/10/2023;8957.72;1433.24;8957.72
SEL-11209;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;6528.8;4;05/05/2023;26115.2;4178.43;26115.2
SEL-10044;Monitor Curvo 27';Resolución 2K 144Hz;0.0;5;20/04/2023;0.0;0.0;0.0
SEL-10488;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;7583.86;1;04/02/2023;7583.86;1213.42;7583.86
SEL-12174;Lámpara LED Escritorio;3 niveles de temperatura de color;211.94;2;01/10/2023;423.88;67.82;423.88
SEL-12159;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;5954.13;1;08/10/2023;5954.13;952.66;5954.13
SEL-11217;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;5763.37;3;25/01/2024;17290.11;2766.42;17290.11
SEL-11789;Cafetera Espresso;Presión 15 bares automática;1492.43;2;08/09/2023;2984.86;477.58;2984.86
SEL-11273;Smartphone X;Pantalla OLED 6.5 pulgadas;3858.67;3;05/03/2024;11576.01;1852.16;11576.01
SEL-10730;Smartphone X;Pantalla OLED 6.5 pulgadas;5174.18;5;28/04/2023;25870.9;4139.34;25870.9
SEL-10691;Smartphone X;Pantalla OLED 6.5 pulgadas;5628.6;3;27/04/2024;16885.8;2701.73;16885.800000000003
SEL-10545;Lámpara LED Escritorio;3 niveles de temperatura de color;4670.49;3;08/06/2023;14011.47;2241.84;14011.47
SEL-12021;Monitor Curvo 27';Resolución 2K 144Hz;7599.8;4;30/08/2023;30399.2;4863.87;30399.2
SEL-11715;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;1889.18;2;24/06/2023;3778.36;604.54;3778.36
SEL-11283;Cafetera Espresso;Presión 15 bares automática;3434.0;3;11/01/2024;10302.0;1648.32;10302.0
SEL-10677;Silla de Oficina;Soporte lumbar ajustable;7548.48;2;19/09/2023;15096.96;2415.51;15096.96
SEL-12417;Silla de Oficina;Soporte lumbar ajustable;3079.1;3;02/04/2023;9237.3;1477.97;9237.3
SEL-11504;Smartphone X;Pantalla OLED 6.5 pulgadas;3435.23;5;10/07/2023;17176.15;2748.18;17176.15
SEL-10795;Mochila Porta Laptop;Impermeable con puerto USB;4812.54;2;01/03/2023;9625.08;1540.01;9625.08
SEL-11556;Silla de Oficina;Soporte lumbar ajustable;5471.91;4;21/10/2023;21887.64;3502.02;21887.64
SEL-11336;Batería Portátil;20000mAh carga rápida;5229.56;5;14/10/2023;26147.8;4183.65;26147.800000000003
SEL-10289;Smartphone X;Pantalla OLED 6.5 pulgadas;1572.21;3;09/11/2023;4716.63;754.66;4716.63
SEL-11910;Batería Portátil;20000mAh carga rápida;6382.06;3;19/09/2023;19146.18;3063.39;19146.18
SEL-12015;Silla de Oficina;Soporte lumbar ajustable;2505.99;4;17/12/2023;10023.96;1603.83;10023.96
SEL-11990;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;5950.91;4;06/03/2023;23803.64;3808.58;23803.64
SEL-12396;Lámpara LED Escritorio;3 niveles de temperatura de color;243.74;4;04/08/2023;974.96;155.99;974.96
SEL-11135;Smartphone X;Pantalla OLED 6.5 pulgadas;1346.23;1;01/07/2023;1346.23;215.4;1346.23
SEL-11450;Batería Portátil;20000mAh carga rápida;3617.52;5;06/02/2023;18087.6;2894.02;18087.6
SEL-10894;Batería Portátil;20000mAh carga rápida;6938.74;1;01/11/2023;6938.74;1110.2;6938.74
SEL-11354;Teclado Inalámbrico;Teclas silenciosas español;4095.06;3;30/03/2024;12285.18;1965.63;12285.18
SEL-10916;Lámpara LED Escritorio;3 niveles de temperatura de color;1787.7;1;15/03/2024;1787.7;286.03;1787.7
SEL-11002;Batería Portátil;20000mAh carga rápida;7352.21;4;08/02/2023;29408.84;4705.41;29408.84
SEL-10760;Teclado Inalámbrico;Teclas silenciosas español;5977.34;2;15/03/2023;11954.68;1912.75;11954.68
SEL-10255;Lámpara LED Escritorio;3 niveles de temperatura de color;6529.68;1;25/06/2023;6529.68;1044.75;6529.68
SEL-12440;Audífonos Noise Cancelling;Batería 40 horas Bluetooth;6461.81;3;04/04/2023;19385.43;3101.67;19385.43
SEL-11586;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;2392.01;2;06/05/2023;4784.02;765.44;4784.02
SEL-10253;Teclado Inalámbrico;Teclas silenciosas español;3659.96;2;25/09/2023;7319.92;1171.19;7319.92
SEL-11645;Mochila Porta Laptop;Impermeable con puerto USB;978.07;1;26/01/2023;978.07;156.49;978.07
SEL-11447;Cafetera Espresso;Presión 15 bares automática;873.59;4;12/04/2024;3494.36;559.1;3494.36
SEL-10543;Silla de Oficina;Soporte lumbar ajustable;5501.14;5;09/10/2023;27505.7;4400.91;27505.7
SEL-12133;Batería Portátil;20000mAh carga rápida;5428.9;3;11/11/2023;16286.7;2605.87;16286.699999999999
SEL-10388;Lámpara LED Escritorio;3 niveles de temperatura de color;1039.76;1;12/03/2024;1039.76;166.36;1039.76
SEL-11988;Cafetera Espresso;Presión 15 bares automática;3672.1;1;29/11/2023;3672.1;587.54;3672.1
SEL-12442;Teclado Inalámbrico;Teclas silenciosas español;5060.21;4;05/05/2024;20240.84;3238.53;20240.84
SEL-10709;Teclado Inalámbrico;Teclas silenciosas español;5217.78;3;25/09/2023;15653.34;2504.53;15653.34
SEL-10344;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;5278.04;1;26/02/2024;5278.04;844.49;5278.04
SEL-11637;Audífonos Noise Cancelling;Batería 40 horas Bluetooth;987.52;4;09/08/2023;3950.08;632.01;3950.08
SEL-11118;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;1177.05;5;23/01/2024;5885.25;941.64;5885.25
SEL-11723;Monitor Curvo 27';Resolución 2K 144Hz;7770.02;5;23/02/2023;38850.1;6216.02;38850.100000000006
SEL-10429;Audífonos Noise Cancelling;Batería 40 horas Bluetooth;940.07;4;11/01/2024;3760.28;601.64;3760.28
SEL-11760;Silla de Oficina;Soporte lumbar ajustable;7529.88;2;28/07/2023;15059.76;2409.56;15059.76
SEL-10078;Cafetera Espresso;Presión 15 bares automática;0.0;2;19/11/2023;0.0;0.0;0.0
SEL-12352;Smartphone X;Pantalla OLED 6.5 pulgadas;5050.48;4;21/01/2024;20201.92;3232.31;20201.92
SEL-10457;Lámpara LED Escritorio;3 niveles de temperatura de color;6194.96;4;25/04/2024;24779.84;3964.77;24779.84
SEL-10650;Reloj Inteligente;Sensor de ritmo cardíaco y GPS;6840.5;5;25/06/2023;34202.5;5472.4;34202.5
SEL-10804;Monitor Curvo 27';Resolución 2K 144Hz;7638.84;3;16/04/2024;22916.52;3666.64;22916.52
SEL-12315;Mochila Porta Laptop;Impermeable con puerto USB;2669.16;4;04/11/2023;10676.64;1708.26;10676.64
